[WARNING] [2025-05-02 20:32:25] Potentially unused Composer dependency: ext-mysqli
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\database\scripts\execute_migration_fixed.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\database\create_property_type_table.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\database\execute_sample_data.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\backup\backup_manager.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\Associate.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\Authentication.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\EnhancedValidator.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\User.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\classes\Validator.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\notification\email_manager.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\security\auto_response.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\includes\rate_limiter.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\dist\jquery.slim.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\dist\jquery.slim.min.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\attributes\prop.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\core\DOMEval.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\core\init.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\core\parseHTML.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\css\adjustCSS.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\manipulation\buildFragment.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\ajax.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\css.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\effects.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\manipulation.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\jquery\src\selector.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\swiper\swiper-element-bundle.min.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\swiper\swiper-element.min.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\node_modules\swiper\swiper.min.js
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\PHPMailer\src\DSNConfigurator.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\PHPMailer\src\PHPMailer.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\PHPMailer\src\POP3.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\PHPMailer\src\SMTP.php
[WARNING] [2025-05-02 21:05:13] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\src\Auth\AuthController.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\src\config\database.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\src\Models\User.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\src\Services\EmailService.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient\src\Task\Composer.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient\tests\Google\Task\ComposerTest.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient\tests\BaseTest.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Aiplatform\GoogleCloudAiplatformV1Probe.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Aiplatform\GoogleCloudAiplatformV1Tensor.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Aiplatform\GoogleCloudAiplatformV1Tool.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Apigee\GoogleCloudApigeeV1GetAsyncQueryResultUrlResponseURLInfo.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Appengine\FlexibleRuntimeSettings.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Bigquery\ForeignTypeInfo.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\BigQueryConnectionService\CloudSqlCredential.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\BigQueryConnectionService\ConnectorConfigurationUsernamePassword.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\ChromeManagement\GoogleChromeManagementV1BrowserVersion.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\CloudBuild\SMTPDelivery.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\CloudDataplex\GoogleCloudDataplexV1Entity.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\CloudDataplex\GoogleCloudDataplexV1EntrySource.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\CloudDataplex\GoogleCloudDataplexV1EntryType.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\CloudRun\Probe.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\CloudSearch\AppsExtensionsMarkupCalendarClientActionMarkupConferenceDataMarkupEntryPointMarkup.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Compute\InterconnectAttachmentConfigurationConstraints.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Connectors\SshPublicKey.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Contactcenterinsights\GoogleCloudContactcenterinsightsV1AgentCoachingSuggestion.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Contactcenterinsights\GoogleCloudContactcenterinsightsV1AgentCoachingSuggestionAgentCoachingSuggestionEval.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Contactcenterinsights\GoogleCloudContactcenterinsightsV1alpha1AgentCoachingSuggestion.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Contactcenterinsights\GoogleCloudContactcenterinsightsV1alpha1AgentCoachingSuggestionAgentCoachingSuggestionEval.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Container\MasterAuth.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DatabaseMigrationService\MySqlConnectionProfile.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DatabaseMigrationService\OracleConnectionProfile.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DatabaseMigrationService\PostgreSqlConnectionProfile.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DatabaseMigrationService\SqlServerConnectionProfile.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DatabaseMigrationService\UserPassword.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DataCatalog\GoogleCloudDatacatalogV1beta1Entry.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DataCatalog\GoogleCloudDatacatalogV1DataplexExternalTable.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DataCatalog\GoogleCloudDatacatalogV1Entry.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DataCatalog\GoogleCloudDatacatalogV1SearchCatalogResult.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DataprocMetastore\CdcConfig.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DataprocMetastore\CloudSQLConnectionConfig.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Datastream\ForwardSshTunnelConnectivity.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Datastream\MysqlProfile.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Datastream\OracleAsmConfig.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Datastream\OracleProfile.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Datastream\PostgresqlProfile.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Datastream\SqlServerProfile.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Datastream\UserCredentials.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Dfareporting\OperatingSystemVersion.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Dialogflow\GoogleCloudDialogflowCxV3beta1WebhookGenericWebService.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Dialogflow\GoogleCloudDialogflowCxV3WebhookGenericWebService.php
[WARNING] [2025-05-02 21:05:14] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DisplayVideo\Resource\AdvertisersCreatives.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\DriveActivity\Actor.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\FirebaseAppDistribution\GoogleFirebaseAppdistroV1TestCertificate.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\GKEHub\IdentityServiceSimpleBindCredentials.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\GKEOnPrem\BareMetalNodePoolConfig.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Gmail\SmtpMsa.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\IdentityToolkit\IdentitytoolkitRelyingpartySetAccountInfoRequest.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\IdentityToolkit\IdentitytoolkitRelyingpartySignupNewUserRequest.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\IdentityToolkit\IdentitytoolkitRelyingpartyVerifyPasswordRequest.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Integrations\EnterpriseCrmEventbusProtoTaskMetadata.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Integrations\GoogleCloudConnectorsV1AuthConfigUserPassword.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Integrations\GoogleCloudIntegrationsV1alphaOAuth2ResourceOwnerCredentials.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Integrations\GoogleCloudIntegrationsV1alphaUsernameAndPassword.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\ManagedServiceforMicrosoftActiveDirectoryConsumerAPI\ResetAdminPasswordResponse.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\MigrationCenterAPI\DiskPartition.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\MigrationCenterAPI\ReportSummaryAssetAggregateStats.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\Monitoring\BasicAuthentication.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\NetAppFiles\ActiveDirectory.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\OracleDatabase\GenerateAutonomousDatabaseWalletRequest.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\OSConfig\OSPolicyResource.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\PlayableLocations\GoogleMapsUnityClientInfo.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\ShoppingContent\DatafeedFetchSchedule.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\SQLAdmin\DemoteMasterMySqlReplicaConfiguration.php
[WARNING] [2025-05-02 21:05:15] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\vendor\google\apiclient-services\src\SQLAdmin\MySqlReplicaConfiguration.php
